Unnamed: 0,State,City,Population,V_crime,Murder,Rape,Robbery,Aggravated assault,Property crime,Burglary,Larceny-theft,Motor vehicle theft,city,city_ascii,state_name,county_fips,county_name,population,density,source,incorporated,ranking,isMetro,areaname,family_member_count,housing_cost,food_cost,transportation_cost,healthcare_cost,other_necessities_cost,taxes,total_cost,median_family_income,Total Crimes,Crime Rate
222250,FLORIDA,SANFORD,60844.0,497,2.0,62,116,317,2127,315,1689,123,SANFORD,Sanford,FLORIDA,12117,SEMINOLE,61448,1015,polygon,True,3,False,"Seminole County, GA",2p2c,8556.0,9444.375,14224.6464,15554.9196,6522.24612,6609.5508,69213.0528,45536.65625,5248.0,0.0862533692722372
222280,OKLAHOMA,SEMINOLE,7134.0,22,1.0,1,2,18,207,34,152,21,SEMINOLE,Seminole,OKLAHOMA,40133,SEMINOLE,7041,200,polygon,True,3,False,"Seminole County, GA",2p2c,8556.0,9444.375,14224.6464,15554.9196,6522.24612,6609.5508,69213.0528,45536.65625,458.0,0.0641996075133165
222318,OHIO,TIFFIN,17498.0,9,0.0,3,3,3,354,37,312,5,TIFFIN,Tiffin,OHIO,39147,SENECA,19130,988,polygon,True,3,False,"Seneca County, NY",2p2c,10380.0,7915.28544,14952.6972,15320.4408,6629.10348,8849.68728,81480.0936,72430.2578125,726.0,0.04149045605212024
222333,TENNESSEE,DUNLAP,5155.0,23,0.0,0,0,23,150,31,102,17,DUNLAP,Dunlap,TENNESSEE,47153,SEQUATCHIE,5176,184,polygon,True,3,True,"Chattanooga, TN-GA MSA",2p2c,8404.28028,9864.12372,15088.614,15486.9432,6619.36308,4973.9766,71008.3248,60990.38671875,346.0,0.06711930164888458
222346,OKLAHOMA,ROLAND,3894.0,7,0.0,0,2,5,85,13,63,9,ROLAND,Roland,OKLAHOMA,40135,SEQUOYAH,3911,505,polygon,True,3,True,"Fort Smith, AR-OK HUD Metro FMR Area",2p2c,8565.24384,9264.48048,14203.9992,16349.142,6460.41216,8040.38304,76871.238,50230.27734375,184.0,0.04725218284540318
222356,OKLAHOMA,MULDROW,3226.0,20,0.0,0,0,20,83,21,56,6,MULDROW,Muldrow,OKLAHOMA,40135,SEQUOYAH,5478,290,polygon,True,3,True,"Fort Smith, AR-OK HUD Metro FMR Area",2p2c,8565.24384,9264.48048,14203.9992,16349.142,6460.41216,8040.38304,76871.238,50230.27734375,206.0,0.0638561686298822
222366,OKLAHOMA,GORE,939.0,2,0.0,1,0,1,7,3,3,1,GORE,Gore,OKLAHOMA,40135,SEQUOYAH,951,160,polygon,True,3,True,"Fort Smith, AR-OK HUD Metro FMR Area",2p2c,8565.24384,9264.48048,14203.9992,16349.142,6460.41216,8040.38304,76871.238,50230.27734375,18.0,0.019169329073482427
222376,OKLAHOMA,VIAN,1351.0,12,0.0,2,0,10,27,3,21,3,VIAN,Vian,OKLAHOMA,40135,SEQUOYAH,1367,396,polygon,True,3,True,"Fort Smith, AR-OK HUD Metro FMR Area",2p2c,8565.24384,9264.48048,14203.9992,16349.142,6460.41216,8040.38304,76871.238,50230.27734375,78.0,0.05773501110288675
222386,OKLAHOMA,SALLISAW,8391.0,27,0.0,6,1,20,250,50,179,21,SALLISAW,Sallisaw,OKLAHOMA,40135,SEQUOYAH,8497,233,polygon,True,3,True,"Fort Smith, AR-OK HUD Metro FMR Area",2p2c,8565.24384,9264.48048,14203.9992,16349.142,6460.41216,8040.38304,76871.238,50230.27734375,554.0,0.06602312000953403
222396,OKLAHOMA,GANS,298.0,1,0.0,1,0,0,0,0,0,0,GANS,Gans,OKLAHOMA,40135,SEQUOYAH,301,501,polygon,True,3,True,"Fort Smith, AR-OK HUD Metro FMR Area",2p2c,8565.24384,9264.48048,14203.9992,16349.142,6460.41216,8040.38304,76871.238,50230.27734375,2.0,0.006711409395973154
222404,TENNESSEE,SEVIERVILLE,16760.0,108,1.0,6,8,93,830,78,677,75,SEVIERVILLE,Sevierville,TENNESSEE,47155,SEVIER,25557,275,polygon,True,3,False,"Sevier County, UT",2p2c,8808.0,8574.89136,16290.4404,15822.9492,6298.5066,9010.51536,79583.5836,62783.2265625,1876.0,0.11193317422434368
222434,ARKANSAS,DE QUEEN,6593.0,33,0.0,10,0,23,172,64,104,4,DE QUEEN,De Queen,ARKANSAS,5133,SEVIER,6534,420,polygon,True,3,False,"Sevier County, UT",2p2c,8808.0,8574.89136,16290.4404,15822.9492,6298.5066,9010.51536,79583.5836,62783.2265625,410.0,0.062187168208706206
222464,TENNESSEE,GATLINBURG,4163.0,20,0.0,3,0,17,192,25,152,15,GATLINBURG,Gatlinburg,TENNESSEE,47155,SEVIER,3860,143,polygon,True,3,False,"Sevier County, UT",2p2c,8808.0,8574.89136,16290.4404,15822.9492,6298.5066,9010.51536,79583.5836,62783.2265625,424.0,0.10184962767235167
222494,TENNESSEE,PITTMAN CENTER,581.0,0,0.0,0,0,0,1,0,1,0,PITTMAN CENTER,Pittman Center,TENNESSEE,47155,SEVIER,570,36,polygon,True,3,False,"Sevier County, UT",2p2c,8808.0,8574.89136,16290.4404,15822.9492,6298.5066,9010.51536,79583.5836,62783.2265625,2.0,0.0034423407917383822
222524,TENNESSEE,PIGEON FORGE,6383.0,47,1.0,12,4,30,334,54,241,39,PIGEON FORGE,Pigeon Forge,TENNESSEE,47155,SEVIER,6266,181,polygon,True,3,False,"Sevier County, UT",2p2c,8808.0,8574.89136,16290.4404,15822.9492,6298.5066,9010.51536,79583.5836,62783.2265625,762.0,0.11937960206799311
222554,UTAH,AURORA,1053.0,0,0.0,0,0,0,0,0,0,0,AURORA,Aurora,UTAH,49041,SEVIER,1052,390,polygon,True,3,False,"Sevier County, UT",2p2c,8808.0,8574.89136,16290.4404,15822.9492,6298.5066,9010.51536,79583.5836,62783.2265625,0.0,0.0
222590,NEBRASKA,SEWARD,7250.0,2,0.0,1,0,1,40,3,34,3,SEWARD,Seward,NEBRASKA,31159,SEWARD,7216,625,polygon,True,3,True,"Seward County, NE HUD Metro FMR Area",2p2c,8808.0,9084.58812,15377.1156,16304.9328,6483.19044,8955.85908,83678.4084,90022.8671875,84.0,0.011586206896551723
222602,MISSOURI,EMINENCE,578.0,0,0.0,0,0,0,0,0,0,0,EMINENCE,Eminence,MISSOURI,29203,SHANNON,578,118,polygon,True,3,False,"Shannon County, MO",2p2c,7944.0,8335.03488,14535.2532,19714.5552,5898.53616,7094.10132,72391.2768,45796.44140625,0.0,0.0
222612,ARKANSAS,HIGHLAND,1100.0,4,0.0,0,0,4,17,5,11,1,HIGHLAND,Highland,ARKANSAS,5135,SHARP,1107,48,polygon,True,3,False,"Sharp County, AR",2p2c,7848.0,8544.91044,14185.4736,14477.172,5939.79816,5634.85944,65634.492,45333.34375,42.0,0.038181818181818185
222622,ARKANSAS,ASH FLAT,1095.0,5,0.0,0,0,5,40,3,36,1,ASH FLAT,Ash Flat,ARKANSAS,5135,SHARP,1098,67,polygon,True,3,False,"Sharp County, AR",2p2c,7848.0,8544.91044,14185.4736,14477.172,5939.79816,5634.85944,65634.492,45333.34375,90.0,0.0821917808219178
222632,ARKANSAS,CHEROKEE VILLAGE,4634.0,10,0.0,2,0,8,78,31,45,2,CHEROKEE VILLAGE,Cherokee Village,ARKANSAS,5135,SHARP,4661,88,polygon,True,3,False,"Sharp County, AR",2p2c,7848.0,8544.91044,14185.4736,14477.172,5939.79816,5634.85944,65634.492,45333.34375,176.0,0.03798014674147605
222643,CALIFORNIA,ANDERSON,10545.0,61,1.0,5,12,43,363,63,208,92,ANDERSON,Anderson,CALIFORNIA,6089,SHASTA,10630,583,polygon,True,3,True,"Redding, CA MSA",2p2c,14616.0,9714.21384,15731.8896,18777.3636,8815.79592,9276.86724,89976.012,68399.9609375,848.0,0.08041725936462779
222657,KANSAS,TOPEKA,125655.0,895,13.0,74,243,565,6271,905,4404,962,TOPEKA,Topeka,KANSAS,20177,SHAWNEE,147458,787,polygon,True,2,True,"Topeka, KS MSA",2p2c,9803.74368,8874.71412,13533.0708,17670.0792,6767.94144,8567.89092,79951.5648,76753.1953125,14332.0,0.11405833432812065
222662,WISCONSIN,CASCADE,692.0,0,0.0,0,0,0,2,0,2,0,CASCADE,Cascade,WISCONSIN,55117,SHEBOYGAN,692,324,polygon,True,3,True,"Sheboygan, WI MSA",2p2c,9228.0,9354.42768,14191.554,15334.9596,6733.14624,8333.14092,78911.1684,77918.640625,4.0,0.005780346820809248
222672,WISCONSIN,SHEBOYGAN,48035.0,172,0.0,48,10,114,783,88,676,19,SHEBOYGAN,Sheboygan,WISCONSIN,55117,SHEBOYGAN,69393,1184,polygon,True,3,True,"Sheboygan, WI MSA",2p2c,9228.0,9354.42768,14191.554,15334.9596,6733.14624,8333.14092,78911.1684,77918.640625,1910.0,0.039762673050900386
222682,WISCONSIN,SHEBOYGAN FALLS,7947.0,3,0.0,2,0,1,59,10,45,4,SHEBOYGAN FALLS,Sheboygan Falls,WISCONSIN,55117,SHEBOYGAN,7926,567,polygon,True,3,True,"Sheboygan, WI MSA",2p2c,9228.0,9354.42768,14191.554,15334.9596,6733.14624,8333.14092,78911.1684,77918.640625,124.0,0.015603372341764187
222692,WISCONSIN,PLYMOUTH,8765.0,5,0.0,5,0,0,114,5,106,3,PLYMOUTH,Plymouth,WISCONSIN,55117,SHEBOYGAN,9097,630,polygon,True,3,True,"Sheboygan, WI MSA",2p2c,9228.0,9354.42768,14191.554,15334.9596,6733.14624,8333.14092,78911.1684,77918.640625,238.0,0.02715345122646891
222716,KENTUCKY,SIMPSONVILLE,2945.0,6,0.0,1,1,4,80,3,74,3,SIMPSONVILLE,Simpsonville,KENTUCKY,21211,SHELBY,2923,479,polygon,True,3,False,"Shelby County, MO",2p2c,7944.0,8125.16088,14241.0108,20037.8784,5822.4906,7039.73808,72140.2152,60625.86328125,172.0,0.05840407470288625
222806,TEXAS,TENAHA,1153.0,4,0.0,0,1,3,9,4,2,3,TENAHA,Tenaha,TEXAS,48419,SHELBY,1146,118,polygon,True,3,False,"Shelby County, MO",2p2c,7944.0,8125.16088,14241.0108,20037.8784,5822.4906,7039.73808,72140.2152,60625.86328125,26.0,0.022549869904596703
222896,ILLINOIS,MOWEAQUA,1715.0,0,0.0,0,0,0,1,0,0,1,MOWEAQUA,Moweaqua,ILLINOIS,17173,SHELBY,1714,311,polygon,True,3,False,"Shelby County, MO",2p2c,7944.0,8125.16088,14241.0108,20037.8784,5822.4906,7039.73808,72140.2152,60625.86328125,2.0,0.0011661807580174927
222986,IOWA,HARLAN,4796.0,7,0.0,2,0,5,9,2,6,1,HARLAN,Harlan,IOWA,19165,SHELBY,4766,418,polygon,True,3,False,"Shelby County, MO",2p2c,7944.0,8125.16088,14241.0108,20037.8784,5822.4906,7039.73808,72140.2152,60625.86328125,32.0,0.006672226855713094
223076,TENNESSEE,BARTLETT,59610.0,188,1.0,12,30,145,1046,100,878,68,BARTLETT,Bartlett,TENNESSEE,47157,SHELBY,59440,710,polygon,True,3,False,"Shelby County, MO",2p2c,7944.0,8125.16088,14241.0108,20037.8784,5822.4906,7039.73808,72140.2152,60625.86328125,2468.0,0.04140244925348096
223166,TEXAS,CENTER,5271.0,30,0.0,8,1,21,181,45,132,4,CENTER,Center,TEXAS,48419,SHELBY,5215,254,polygon,True,3,False,"Shelby County, MO",2p2c,7944.0,8125.16088,14241.0108,20037.8784,5822.4906,7039.73808,72140.2152,60625.86328125,422.0,0.08006070954278126
223256,TENNESSEE,COLLIERVILLE,51273.0,119,3.0,9,22,85,688,49,610,29,COLLIERVILLE,Collierville,TENNESSEE,47157,SHELBY,51040,544,polygon,True,3,False,"Shelby County, MO",2p2c,7944.0,8125.16088,14241.0108,20037.8784,5822.4906,7039.73808,72140.2152,60625.86328125,1614.0,0.031478555965127844
223346,TENNESSEE,GERMANTOWN,39127.0,36,0.0,8,5,23,492,44,422,26,GERMANTOWN,Germantown,TENNESSEE,47157,SHELBY,39225,757,polygon,True,3,False,"Shelby County, MO",2p2c,7944.0,8125.16088,14241.0108,20037.8784,5822.4906,7039.73808,72140.2152,60625.86328125,1056.0,0.02698903570424515
223436,KENTUCKY,SHELBYVILLE,16531.0,21,0.0,6,11,4,294,56,218,20,SHELBYVILLE,Shelbyville,KENTUCKY,21211,SHELBY,24351,731,polygon,True,3,False,"Shelby County, MO",2p2c,7944.0,8125.16088,14241.0108,20037.8784,5822.4906,7039.73808,72140.2152,60625.86328125,630.0,0.03811021716774545
223526,ILLINOIS,COWDEN,576.0,0,0.0,0,0,0,4,0,3,1,COWDEN,Cowden,ILLINOIS,17173,SHELBY,579,556,polygon,True,3,False,"Shelby County, MO",2p2c,7944.0,8125.16088,14241.0108,20037.8784,5822.4906,7039.73808,72140.2152,60625.86328125,8.0,0.013888888888888888
223616,TENNESSEE,MILLINGTON,10669.0,105,2.0,6,13,84,552,97,397,58,MILLINGTON,Millington,TENNESSEE,47157,SHELBY,10641,183,polygon,True,3,False,"Shelby County, MO",2p2c,7944.0,8125.16088,14241.0108,20037.8784,5822.4906,7039.73808,72140.2152,60625.86328125,1314.0,0.12316055862780016
223706,TENNESSEE,MEMPHIS,650410.0,12367,190.0,468,2432,9277,39860,7833,27981,4046,MEMPHIS,Memphis,TENNESSEE,47157,SHELBY,1066967,792,polygon,True,1,False,"Shelby County, MO",2p2c,7944.0,8125.16088,14241.0108,20037.8784,5822.4906,7039.73808,72140.2152,60625.86328125,104454.0,0.16059716179025538
223796,INDIANA,SHELBYVILLE,19362.0,146,0.0,3,6,137,407,48,325,34,SHELBYVILLE,Shelbyville,INDIANA,18145,SHELBY,21028,602,polygon,True,3,False,"Shelby County, MO",2p2c,7944.0,8125.16088,14241.0108,20037.8784,5822.4906,7039.73808,72140.2152,60625.86328125,1106.0,0.05712219812002892
223886,ILLINOIS,FINDLAY,639.0,1,0.0,1,0,0,3,0,0,3,FINDLAY,Findlay,ILLINOIS,17173,SHELBY,638,266,polygon,True,3,False,"Shelby County, MO",2p2c,7944.0,8125.16088,14241.0108,20037.8784,5822.4906,7039.73808,72140.2152,60625.86328125,8.0,0.012519561815336464
223976,OHIO,SIDNEY,20437.0,39,0.0,20,8,11,631,85,514,32,SIDNEY,Sidney,OHIO,39149,SHELBY,21148,659,polygon,True,3,False,"Shelby County, MO",2p2c,7944.0,8125.16088,14241.0108,20037.8784,5822.4906,7039.73808,72140.2152,60625.86328125,1340.0,0.06556735332974507
224056,VIRGINIA,NEW MARKET,2256.0,1,0.0,0,0,1,18,1,17,0,NEW MARKET,New Market,VIRGINIA,51171,SHENANDOAH,2253,430,polygon,True,3,False,"Shenandoah County, VA",2p2c,9888.0,9624.26664,15035.8488,15842.3172,7070.064,8644.64868,78070.5288,70681.5703125,38.0,0.016843971631205674
224066,VIRGINIA,WOODSTOCK,5267.0,10,0.0,4,0,6,125,3,121,1,WOODSTOCK,Woodstock,VIRGINIA,51171,SHENANDOAH,7239,532,polygon,True,3,False,"Shenandoah County, VA",2p2c,9888.0,9624.26664,15035.8488,15842.3172,7070.064,8644.64868,78070.5288,70681.5703125,270.0,0.05126257831782798
224076,VIRGINIA,MOUNT JACKSON,2115.0,3,0.0,2,0,1,21,3,18,0,MOUNT JACKSON,Mount Jackson,VIRGINIA,51171,SHENANDOAH,2118,221,polygon,True,3,False,"Shenandoah County, VA",2p2c,9888.0,9624.26664,15035.8488,15842.3172,7070.064,8644.64868,78070.5288,70681.5703125,48.0,0.02269503546099291
224086,VIRGINIA,STRASBURG,6686.0,12,0.0,2,0,10,66,9,53,4,STRASBURG,Strasburg,VIRGINIA,51171,SHENANDOAH,7320,633,polygon,True,3,False,"Shenandoah County, VA",2p2c,9888.0,9624.26664,15035.8488,15842.3172,7070.064,8644.64868,78070.5288,70681.5703125,156.0,0.023332336224947653
224093,MINNESOTA,BECKER,4957.0,8,0.0,4,0,4,39,13,26,0,BECKER,Becker,MINNESOTA,27141,SHERBURNE,4954,181,polygon,True,3,True,"Minneapolis-St. Paul-Bloomington, MN-WI HUD Metro FMR Area",2p2c,14133.5508,9714.21384,16036.02,12487.0356,8640.9858,12163.5624,95960.8944,100043.6640625,94.0,0.01896308250958241
224103,MINNESOTA,ELK RIVER,25081.0,15,0.0,5,1,9,403,36,350,17,ELK RIVER,Elk River,MINNESOTA,27141,SHERBURNE,25213,229,polygon,True,3,True,"Minneapolis-St. Paul-Bloomington, MN-WI HUD Metro FMR Area",2p2c,14133.5508,9714.21384,16036.02,12487.0356,8640.9858,12163.5624,95960.8944,100043.6640625,836.0,0.0333320043060484
224113,MINNESOTA,BIG LAKE,11236.0,5,0.0,0,0,5,55,7,38,10,BIG LAKE,Big Lake,MINNESOTA,27141,SHERBURNE,11226,615,polygon,True,3,True,"Minneapolis-St. Paul-Bloomington, MN-WI HUD Metro FMR Area",2p2c,14133.5508,9714.21384,16036.02,12487.0356,8640.9858,12163.5624,95960.8944,100043.6640625,120.0,0.01067995728017088
224129,WYOMING,SHERIDAN,17895.0,9,0.0,4,0,5,369,75,278,16,SHERIDAN,Sheridan,WYOMING,56033,SHERIDAN,19320,546,polygon,True,3,False,"Sheridan County, ND",2p2c,9384.0,9774.17796,16418.0784,13786.9512,6941.76348,6121.4766,74851.8984,65716.8671875,756.0,0.04224643755238894
224178,TEXAS,STRATFORD,2103.0,0,0.0,0,0,0,5,1,4,0,STRATFORD,Stratford,TEXAS,48421,SHERMAN,2057,344,polygon,True,3,False,"Sherman County, OR",2p2c,10164.0,11273.28516,16602.7104,16604.5896,7767.57348,13178.538,89860.7052,64759.86328125,10.0,0.004755111745126011
224218,KANSAS,GOODLAND,4374.0,15,0.0,2,0,13,80,10,67,3,GOODLAND,Goodland,KANSAS,20181,SHERMAN,4469,378,polygon,True,3,False,"Sherman County, OR",2p2c,10164.0,11273.28516,16602.7104,16604.5896,7767.57348,13178.538,89860.7052,64759.86328125,190.0,0.04343850022862369
224252,MICHIGAN,OWOSSO,14399.0,97,1.0,21,7,68,197,44,140,13,OWOSSO,Owosso,MICHIGAN,26155,SHIAWASSEE,21315,1062,polygon,True,3,False,"Shiawassee County, MI",2p2c,9144.0,8125.16088,14551.674,12278.106,6257.29764,6898.82004,71165.5248,68652.5625,588.0,0.04083616917841517
224262,MICHIGAN,LAINGSBURG,1281.0,2,0.0,2,0,0,8,4,2,2,LAINGSBURG,Laingsburg,MICHIGAN,26155,SHIAWASSEE,1285,312,polygon,True,3,False,"Shiawassee County, MI",2p2c,9144.0,8125.16088,14551.674,12278.106,6257.29764,6898.82004,71165.5248,68652.5625,20.0,0.0156128024980484
224272,MICHIGAN,DURAND,3825.0,6,0.0,1,2,3,16,0,14,2,DURAND,Durand,MICHIGAN,26155,SHIAWASSEE,4633,653,polygon,True,3,False,"Shiawassee County, MI",2p2c,9144.0,8125.16088,14551.674,12278.106,6257.29764,6898.82004,71165.5248,68652.5625,44.0,0.011503267973856209
224282,MICHIGAN,BANCROFT,494.0,0,0.0,0,0,0,1,0,1,0,BANCROFT,Bancroft,MICHIGAN,26155,SHIAWASSEE,497,324,polygon,True,3,False,"Shiawassee County, MI",2p2c,9144.0,8125.16088,14551.674,12278.106,6257.29764,6898.82004,71165.5248,68652.5625,2.0,0.004048582995951417
224292,MICHIGAN,MORRICE,894.0,1,0.0,1,0,0,7,0,7,0,MORRICE,Morrice,MICHIGAN,26155,SHIAWASSEE,910,269,polygon,True,3,False,"Shiawassee County, MI",2p2c,9144.0,8125.16088,14551.674,12278.106,6257.29764,6898.82004,71165.5248,68652.5625,16.0,0.017897091722595078
224302,MICHIGAN,CORUNNA,3337.0,10,0.0,4,0,6,23,5,18,0,CORUNNA,Corunna,MICHIGAN,26155,SHIAWASSEE,3344,406,polygon,True,3,False,"Shiawassee County, MI",2p2c,9144.0,8125.16088,14551.674,12278.106,6257.29764,6898.82004,71165.5248,68652.5625,66.0,0.019778243931675158
224312,MICHIGAN,VERNON,770.0,0,0.0,0,0,0,4,0,4,0,VERNON,Vernon,MICHIGAN,26155,SHIAWASSEE,772,299,polygon,True,3,False,"Shiawassee County, MI",2p2c,9144.0,8125.16088,14551.674,12278.106,6257.29764,6898.82004,71165.5248,68652.5625,8.0,0.01038961038961039
224322,MICHIGAN,PERRY,2075.0,7,0.0,0,1,6,18,7,10,1,PERRY,Perry,MICHIGAN,26155,SHIAWASSEE,4102,289,polygon,True,3,False,"Shiawassee County, MI",2p2c,9144.0,8125.16088,14551.674,12278.106,6257.29764,6898.82004,71165.5248,68652.5625,50.0,0.024096385542168676
224332,MICHIGAN,LENNON,482.0,0,0.0,0,0,0,6,2,4,0,LENNON,Lennon,MICHIGAN,26155,SHIAWASSEE,482,203,polygon,True,3,False,"Shiawassee County, MI",2p2c,9144.0,8125.16088,14551.674,12278.106,6257.29764,6898.82004,71165.5248,68652.5625,12.0,0.024896265560165973
224342,MICHIGAN,NEW LOTHROP,552.0,0,0.0,0,0,0,4,1,3,0,NEW LOTHROP,New Lothrop,MICHIGAN,26155,SHIAWASSEE,554,247,polygon,True,3,False,"Shiawassee County, MI",2p2c,9144.0,8125.16088,14551.674,12278.106,6257.29764,6898.82004,71165.5248,68652.5625,8.0,0.014492753623188406
224350,IDAHO,OSBURN,1549.0,1,0.0,0,0,1,7,3,2,2,OSBURN,Osburn,IDAHO,16079,SHOSHONE,2523,456,polygon,True,3,False,"Shoshone County, ID",2p2c,9108.0,10044.0168,15316.9368,13946.1492,6939.531,7013.90628,74428.986,53007.83984375,16.0,0.010329244673983214
224360,IDAHO,KELLOGG,2117.0,4,0.0,0,0,4,38,14,20,4,KELLOGG,Kellogg,IDAHO,16079,SHOSHONE,3113,207,polygon,True,3,False,"Shoshone County, ID",2p2c,9108.0,10044.0168,15316.9368,13946.1492,6939.531,7013.90628,74428.986,53007.83984375,84.0,0.0396787907416155
224370,IDAHO,PINEHURST,1616.0,1,0.0,0,0,1,14,0,11,3,PINEHURST,Pinehurst,IDAHO,16079,SHOSHONE,1626,630,polygon,True,3,False,"Shoshone County, ID",2p2c,9108.0,10044.0168,15316.9368,13946.1492,6939.531,7013.90628,74428.986,53007.83984375,30.0,0.018564356435643563
224385,MINNESOTA,GAYLORD,2236.0,9,0.0,5,0,4,39,11,27,1,GAYLORD,Gaylord,MINNESOTA,27143,SIBLEY,2207,501,polygon,True,3,True,"Sibley County, MN HUD Metro FMR Area",2p2c,9696.0,9684.23076,15642.582,14970.5652,7022.22216,9850.73436,85540.5756,78501.875,96.0,0.04293381037567084
224395,MINNESOTA,ARLINGTON,2163.0,0,0.0,0,0,0,5,0,5,0,ARLINGTON,Arlington,MINNESOTA,27143,SIBLEY,2146,506,polygon,True,3,True,"Sibley County, MN HUD Metro FMR Area",2p2c,9696.0,9684.23076,15642.582,14970.5652,7022.22216,9850.73436,85540.5756,78501.875,10.0,0.004623208506703652
224408,NEW MEXICO,TRUTH OR CONSEQUENCES,5791.0,20,0.0,0,0,20,65,16,46,3,TRUTH OR CONSEQUENCES,Truth or Consequences,NEW MEXICO,35051,SIERRA,7035,79,polygon,True,3,False,"Sierra County, CA",2p2c,14844.0,10823.55252,18116.136,19047.4836,9300.36624,10472.6016,95042.7012,76583.765625,170.0,0.029355897081678465
224434,KENTUCKY,FRANKLIN,9036.0,21,0.0,9,3,9,250,20,212,18,FRANKLIN,Franklin,KENTUCKY,21213,SIMPSON,10118,238,polygon,True,3,True,"Simpson County, MS HUD Metro FMR Area",2p2c,9252.0,8694.82032,13989.3852,17390.9616,6502.84056,6684.07836,70621.9692,52857.92578125,542.0,0.05998229305002213
224445,IOWA,SIOUX CENTER,7688.0,3,0.0,2,0,1,21,1,19,1,SIOUX CENTER,Sioux Center,IOWA,19167,SIOUX,7605,471,polygon,True,3,False,"Sioux County, NE",2p2c,8808.0,9144.55296,16593.3372,23486.6688,6504.91848,10568.25,90909.3756,58746.7734375,48.0,0.006243496357960458
224475,IOWA,HAWARDEN,2479.0,8,0.0,3,0,5,6,3,3,0,HAWARDEN,Hawarden,IOWA,19167,SIOUX,2444,339,polygon,True,3,False,"Sioux County, NE",2p2c,8808.0,9144.55296,16593.3372,23486.6688,6504.91848,10568.25,90909.3756,58746.7734375,28.0,0.011294876966518758
224501,CALIFORNIA,YREKA,7527.0,28,0.0,0,1,27,235,34,172,29,YREKA,Yreka,CALIFORNIA,6093,SISKIYOU,7518,290,polygon,True,3,False,"Siskiyou County, CA",2p2c,10968.0,10433.78388,16385.9532,19047.4836,7754.70996,7632.89064,83339.0508,57889.37109375,526.0,0.06988175900092998
224511,CALIFORNIA,WEED,2673.0,34,0.0,3,4,27,55,8,38,9,WEED,Weed,CALIFORNIA,6093,SISKIYOU,2725,220,polygon,True,3,False,"Siskiyou County, CA",2p2c,10968.0,10433.78388,16385.9532,19047.4836,7754.70996,7632.89064,83339.0508,57889.37109375,178.0,0.06659184436962215
224521,CALIFORNIA,MOUNT SHASTA,3274.0,12,1.0,0,2,9,35,5,24,6,MOUNT SHASTA,Mount Shasta,CALIFORNIA,6093,SISKIYOU,7472,335,polygon,True,3,False,"Siskiyou County, CA",2p2c,10968.0,10433.78388,16385.9532,19047.4836,7754.70996,7632.89064,83339.0508,57889.37109375,94.0,0.028711056811240074
224531,CALIFORNIA,DUNSMUIR,1564.0,14,0.0,4,0,10,18,6,11,1,DUNSMUIR,Dunsmuir,CALIFORNIA,6093,SISKIYOU,1564,376,polygon,True,3,False,"Siskiyou County, CA",2p2c,10968.0,10433.78388,16385.9532,19047.4836,7754.70996,7632.89064,83339.0508,57889.37109375,64.0,0.04092071611253197
224541,CALIFORNIA,ETNA,716.0,2,0.0,1,0,1,0,0,0,0,ETNA,Etna,CALIFORNIA,6093,SISKIYOU,718,364,polygon,True,3,False,"Siskiyou County, CA",2p2c,10968.0,10433.78388,16385.9532,19047.4836,7754.70996,7632.89064,83339.0508,57889.37109375,4.0,0.00558659217877095
224551,CALIFORNIA,TULELAKE,985.0,3,0.0,1,0,2,4,1,3,0,TULELAKE,Tulelake,CALIFORNIA,6093,SISKIYOU,978,921,polygon,True,3,False,"Siskiyou County, CA",2p2c,10968.0,10433.78388,16385.9532,19047.4836,7754.70996,7632.89064,83339.0508,57889.37109375,14.0,0.014213197969543147
224561,CALIFORNIA,DORRIS,897.0,4,0.0,0,0,4,11,8,2,1,DORRIS,Dorris,CALIFORNIA,6093,SISKIYOU,897,493,polygon,True,3,False,"Siskiyou County, CA",2p2c,10968.0,10433.78388,16385.9532,19047.4836,7754.70996,7632.89064,83339.0508,57889.37109375,30.0,0.033444816053511704
224571,CALIFORNIA,FORT JONES,690.0,2,0.0,1,0,1,34,12,21,1,FORT JONES,Fort Jones,CALIFORNIA,6093,SISKIYOU,692,443,polygon,True,3,False,"Siskiyou County, CA",2p2c,10968.0,10433.78388,16385.9532,19047.4836,7754.70996,7632.89064,83339.0508,57889.37109375,72.0,0.10434782608695652
224581,CALIFORNIA,MONTAGUE,1399.0,8,0.0,1,0,7,32,15,13,4,MONTAGUE,Montague,CALIFORNIA,6093,SISKIYOU,1398,303,polygon,True,3,False,"Siskiyou County, CA",2p2c,10968.0,10433.78388,16385.9532,19047.4836,7754.70996,7632.89064,83339.0508,57889.37109375,80.0,0.057183702644746245
224591,WASHINGTON,ANACORTES,17483.0,20,1.0,2,6,11,387,67,306,14,ANACORTES,Anacortes,WASHINGTON,53057,SKAGIT,18563,578,polygon,True,3,True,"Mount Vernon-Anacortes, WA MSA",2p2c,14700.0,10103.98164,15880.2756,13532.3292,8987.46096,8062.46856,88788.504,80249.5390625,814.0,0.04655951495738717
